Departamento Acccion de Servicio Social;Municipio Acccion de Servicio Social;Comunidad general;Desmovilizados;Desplazados por la violencia;Enfermos y personas con discapacidad;Indígenas;Infantes y adolescentes;Madres cabeza de familia;Negritudes;Tercera edad;Víctimas;FechaCorte;FechaActualizacion
Antioquia;Entrerrios;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Campamento;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Apartadó;Sí;Sí;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Segovia;Sí;Sí;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Dabeiba;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Apartadó;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Marinilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Ituango;Sí;No;No;No;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Murindó;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;No;No;No;No;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Olaya;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Puerto Berrío;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Caucasia;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Medellín;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;Santafé De Antioquia;Sí;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Antioquia;San Carlos;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;No;No;No;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauquita;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauca;Sí;Sí;No;No;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;Sí;Sí;No;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauca;No;No;Sí;Sí;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;Sí;No;No;Sí;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauca;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauca;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauquita;Sí;No;Sí;Sí;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauca;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Cravo Norte;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;Sí;Sí;No;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;No;Sí;No;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Saravena;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Saravena;Sí;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;No;Sí;Sí;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Fortul;No;No;Sí;Sí;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Saravena;No;No;Sí;No;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauca;No;No;Sí;Sí;Sí;Sí;No;Sí;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauquita;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;Sí;Sí;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Tame;No;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Arauca;Arauquita;No;No;Sí;Sí;Sí;Sí;No;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Archipiélago de San Andrés. Providencia y Santa Catalina;San Andrés;No;No;No;Sí;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Sabanalarga;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Luruaco;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;No;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Malambo;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;No;No;Sí;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Juan De Acosta;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;No;Sí;No;No;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;No;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;Sí;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;Sí;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Sabanalarga;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Santo Tomás;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Galapa;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;No;No;Sí;No;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;Sí;No;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Polonuevo;Sí;Sí;Sí;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Luruaco;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Campo De La Cruz;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Ponedera;Sí;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Ponedera;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Sabanalarga;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Malambo;Sí;No;No;Sí;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Ponedera;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;Sí;No;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;Sí;No;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;No;No;Sí;No;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Malambo;Sí;No;No;No;No;No;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Malambo;No;Sí;Sí;No;No;Sí;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Polonuevo;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;No;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Barranquilla;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Polonuevo;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;Sí;No;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Baranoa;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Atlántico;Soledad;Sí;Sí;Sí;Sí;No;Sí;Sí;No;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;Sí;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;Sí;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;Sí;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;Sí;Sí;No;No;No;Sí;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;Sí;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;Sí;No;No;Sí;Sí;No;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;Sí;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;Sí;No;No;Sí;Sí;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;Sí;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;Sí;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;Sí;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;Sí;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;No;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;No;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;Sí;No;Sí;No;No;Sí;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;Sí;Sí;No;Sí;Sí;Sí;Sí;No;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;No;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
Bogotá D.C.;Bogotá;Sí;No;No;Sí;No;Sí;No;No;No;No;04/30/2022 12:00:00 AM;05/20/2022 12:00:00 AM
